item,count,percentage
1001,209,5.03
1004,8,0.19
1006,41,0.99
1011,375,9.03
1026,36,0.87
1027,40,0.96
1028,613,14.75
1029,491,11.82
1031,465,11.19
1033,228,5.49
1036,5,0.12
1038,1,0.02
1039,43,1.03
1041,2,0.05
1052,18,0.43
1053,2,0.05
1054,538,12.95
1055,2,0.05
1056,302,7.27
1057,218,5.25
1058,9,0.22
1082,26,0.63
1401,581,13.98
1402,12,0.29
1409,1221,29.39
1410,7,0.17
1412,1,0.02
1413,295,7.1
1414,1,0.02
2003,88,2.12
2010,41,0.99
2031,710,17.09
2032,65,1.56
2033,185,4.45
2045,29,0.7
2049,70,1.68
2053,7,0.17
2055,295,7.1
2138,2,0.05
2139,1,0.02
2301,30,0.72
2302,16,0.39
2303,92,2.21
3001,265,6.38
3003,2,0.05
3006,1,0.02
3009,73,1.76
3010,97,2.33
3020,25,0.6
3022,4,0.1
3024,245,5.9
3025,143,3.44
3026,1,0.02
3027,201,4.84
3030,8,0.19
3031,2,0.05
3041,3,0.07
3047,1678,40.39
3050,8,0.19
3053,2,0.05
3057,28,0.67
3060,4,0.1
3065,1703,40.99
3067,337,8.11
3068,1153,27.75
3069,10,0.24
3070,8,0.19
3071,1,0.02
3074,1,0.02
3075,783,18.84
3076,435,10.47
3077,2,0.05
3078,2,0.05
3082,347,8.35
3083,138,3.32
3087,1,0.02
3089,5,0.12
3092,18,0.43
3096,2,0.05
3097,26,0.63
3098,4,0.1
3100,5,0.12
3102,8,0.19
3105,53,1.28
3107,35,0.84
3108,9,0.22
3109,334,8.04
3110,160,3.85
3111,1247,30.01
3113,7,0.17
3114,7,0.17
3116,13,0.31
3117,763,18.36
3133,1,0.02
3135,4,0.1
3136,24,0.58
3143,467,11.24
3145,4,0.1
3151,41,0.99
3152,4,0.1
3157,6,0.14
3158,29,0.7
3165,9,0.22
3174,3,0.07
3190,232,5.58
3191,1,0.02
3193,411,9.89
3194,224,5.39
3211,487,11.72
3285,6,0.14
3301,4,0.1
3302,15,0.36
3303,6,0.14
3340,2743,66.02
3341,169,4.07
3363,131,3.15
3364,1097,26.4
3373,13,0.31
3379,9,0.22
3380,1,0.02
3382,4,0.1
3383,10,0.24
3384,1,0.02
3401,133,3.2
3504,6,0.14
3508,1,0.02
3512,24,0.58
3513,1,0.02
3706,7,0.17
3711,5,0.12
3715,1,0.02
3742,500,12.03
3748,3,0.07
3751,157,3.78
3800,1465,35.26
3801,189,4.55
3802,1,0.02
