item,count,percentage
1001,179,5.35
1004,46,1.38
1006,18,0.54
1011,140,4.19
1026,14,0.42
1027,39,1.17
1028,276,8.26
1029,462,13.82
1031,280,8.38
1033,322,9.63
1036,5,0.15
1037,1,0.03
1039,1,0.03
1042,2,0.06
1043,1,0.03
1052,15,0.45
1054,13,0.39
1055,1,0.03
1056,17,0.51
1057,121,3.62
1058,18,0.54
1082,15,0.45
1401,10,0.3
1402,9,0.27
1409,8,0.24
1410,1,0.03
1413,3,0.09
1418,1,0.03
1419,1,0.03
2003,17,0.51
2010,204,6.1
2031,205,6.13
2032,3,0.09
2033,14,0.42
2045,494,14.78
2049,1093,32.7
2053,37,1.11
2055,524,15.67
2138,2,0.06
2302,81,2.42
2303,1122,33.56
3001,90,2.69
3003,1,0.03
3006,1,0.03
3009,143,4.28
3010,46,1.38
3020,21,0.63
3022,3,0.09
3024,208,6.22
3025,51,1.53
3026,1,0.03
3027,27,0.81
3028,18,0.54
3030,4,0.12
3031,2,0.06
3041,3,0.09
3044,2,0.06
3046,1,0.03
3047,448,13.4
3050,134,4.01
3052,2,0.06
3053,2,0.06
3056,1,0.03
3057,15,0.45
3060,29,0.87
3065,65,1.94
3067,328,9.81
3068,70,2.09
3069,79,2.36
3070,4,0.12
3072,1,0.03
3074,1,0.03
3075,146,4.37
3076,111,3.32
3077,4,0.12
3078,15,0.45
3082,251,7.51
3083,52,1.56
3086,1,0.03
3087,7,0.21
3089,7,0.21
3092,7,0.21
3096,20,0.6
3097,395,11.82
3100,13,0.39
3101,1,0.03
3102,5,0.15
3105,360,10.77
3107,289,8.64
3108,11,0.33
3109,1276,38.17
3110,305,9.12
3111,249,7.45
3113,20,0.6
3114,61,1.82
3116,7,0.21
3117,2128,63.66
3123,1,0.03
3124,2,0.06
3133,3,0.09
3134,1,0.03
3135,5,0.15
3136,5,0.15
3143,182,5.44
3144,3,0.09
3146,3,0.09
3147,2,0.06
3151,7,0.21
3152,13,0.39
3153,8,0.24
3155,2,0.06
3157,9,0.27
3158,52,1.56
3165,5,0.15
3174,1,0.03
3190,1360,40.68
3191,3,0.09
3193,72,2.15
3194,18,0.54
3211,53,1.59
3222,67,2.0
3285,15,0.45
3301,5,0.15
3302,170,5.09
3303,2,0.06
3340,975,29.17
3341,474,14.18
3363,22,0.66
3364,1863,55.73
3373,5,0.15
3379,1,0.03
3382,9,0.27
3383,32,0.96
3401,1291,38.62
3504,39,1.17
3508,1,0.03
3512,39,1.17
3715,1,0.03
3742,61,1.82
3748,7,0.21
3751,35,1.05
3800,283,8.47
3801,159,4.76
3802,2,0.06
