item,count,percentage
1001,41,4.19
1004,1,0.1
1026,243,24.82
1027,3,0.31
1028,29,2.96
1029,17,1.74
1033,7,0.72
1038,1,0.1
1039,5,0.51
1041,1,0.1
1042,1,0.1
1051,1,0.1
1052,201,20.53
1054,1,0.1
1055,1,0.1
1056,362,36.98
1057,6,0.61
1058,164,16.75
1082,39,3.98
1402,23,2.35
1410,33,3.37
1414,2,0.2
2003,25,2.55
2010,18,1.84
2031,41,4.19
2033,10,1.02
2045,2,0.2
2049,1,0.1
2055,24,2.45
2139,1,0.1
3001,28,2.86
3003,21,2.15
3006,1,0.1
3010,18,1.84
3020,823,84.07
3026,1,0.1
3027,733,74.87
3030,23,2.35
3031,1,0.1
3040,207,21.14
3041,15,1.53
3047,20,2.04
3056,1,0.1
3070,91,9.3
3085,1,0.1
3089,352,35.96
3092,10,1.02
3098,2,0.2
3102,52,5.31
3105,1,0.1
3108,59,6.03
3110,2,0.2
3111,10,1.02
3113,7,0.72
3115,1,0.1
3116,335,34.22
3117,3,0.31
3135,306,31.26
3136,64,6.54
3145,1,0.1
3151,252,25.74
3152,1,0.1
3153,1,0.1
3157,295,30.13
3158,28,2.86
3165,165,16.85
3174,5,0.51
3191,49,5.01
3194,1,0.1
3285,47,4.8
3303,2,0.2
3340,755,77.12
3341,2,0.2
3363,190,19.41
3364,31,3.17
3374,16,1.63
3512,1,0.1
3706,4,0.41
3802,10,1.02
