item,count,percentage
1001,471,7.36
1004,3,0.05
1006,31,0.48
1011,372,5.81
1018,2,0.03
1026,148,2.31
1027,86,1.34
1028,723,11.29
1029,566,8.84
1031,127,1.98
1033,164,2.56
1036,546,8.53
1037,157,2.45
1038,172,2.69
1039,2,0.03
1041,81,1.27
1042,384,6.0
1043,385,6.01
1052,119,1.86
1053,197,3.08
1054,499,7.79
1055,489,7.64
1056,9,0.14
1057,29,0.45
1058,7,0.11
1082,14,0.22
1083,9,0.14
1400,51,0.8
1401,91,1.42
1402,9,0.14
1408,5,0.08
1409,33,0.52
1412,22,0.34
1413,94,1.47
1414,6,0.09
1416,1725,26.94
1418,53,0.83
1419,499,7.79
2003,40,0.62
2010,7,0.11
2015,2,0.03
2031,1163,18.17
2032,86,1.34
2033,1454,22.71
2045,4,0.06
2049,4,0.06
2053,2,0.03
2055,178,2.78
2138,2,0.03
2140,3,0.05
2303,2,0.03
3001,12,0.19
3006,158,2.47
3009,73,1.14
3010,4,0.06
3020,12,0.19
3022,138,2.16
3024,8,0.12
3025,15,0.23
3026,546,8.53
3031,15,0.23
3033,14,0.22
3034,2,0.03
3035,6,0.09
3036,5,0.08
3041,3,0.05
3044,430,6.72
3046,14,0.22
3047,2612,40.8
3052,412,6.44
3053,347,5.42
3056,1,0.02
3057,397,6.2
3060,1,0.02
3065,590,9.22
3067,177,2.76
3068,25,0.39
3070,41,0.64
3071,25,0.39
3072,21,0.33
3074,58,0.91
3075,259,4.05
3076,145,2.26
3077,468,7.31
3078,4498,70.26
3082,437,6.83
3083,28,0.44
3086,7,0.11
3087,17,0.27
3089,9,0.14
3091,30,0.47
3094,1,0.02
3096,2,0.03
3097,2,0.03
3100,29,0.45
3101,298,4.65
3102,8,0.12
3105,2,0.03
3108,15,0.23
3109,16,0.25
3110,20,0.31
3111,2640,41.24
3113,6,0.09
3115,26,0.41
3117,56,0.87
3123,31,0.48
3124,625,9.76
3133,61,0.95
3134,7,0.11
3135,2,0.03
3136,1,0.02
3139,11,0.17
3140,27,0.42
3142,5,0.08
3143,871,13.61
3144,405,6.33
3145,169,2.64
3146,1816,28.37
3147,12,0.19
3151,3,0.05
3152,4,0.06
3153,803,12.54
3155,222,3.47
3156,246,3.84
3157,1,0.02
3158,34,0.53
3190,8,0.12
3191,2,0.03
3193,50,0.78
3194,76,1.19
3211,292,4.56
3285,7,0.11
3302,1,0.02
3303,2,0.03
3340,5909,92.3
3341,25,0.39
3363,168,2.62
3364,281,4.39
3371,1,0.02
3374,1,0.02
3379,1,0.02
3380,1,0.02
3383,1,0.02
3384,72,1.12
3401,5,0.08
3512,9,0.14
3513,5,0.08
3706,54,0.84
3711,11,0.17
3715,31,0.48
3742,215,3.36
3748,1603,25.04
3751,19,0.3
3800,15,0.23
3801,5,0.08
3812,13,0.2
3814,1,0.02
