item,count,percentage
1001,394,9.5
1006,14,0.34
1011,58,1.4
1027,2,0.05
1028,197,4.75
1029,278,6.7
1031,40,0.96
1033,71,1.71
1036,947,22.84
1037,160,3.86
1038,247,5.96
1039,97,2.34
1041,16,0.39
1042,1,0.02
1053,253,6.1
1054,4,0.1
1055,5,0.12
1057,1,0.02
1058,1,0.02
1400,2289,55.2
1401,5,0.12
1408,114,2.75
1412,1335,32.19
1413,2,0.05
1416,4,0.1
1419,1,0.02
2003,75,1.81
2010,11,0.27
2031,855,20.62
2032,293,7.07
2033,25,0.6
2049,1,0.02
2055,126,3.04
2140,1,0.02
2302,1,0.02
2303,1,0.02
3001,1,0.02
3006,8,0.19
3009,125,3.01
3020,2,0.05
3022,11,0.27
3025,2,0.05
3026,801,19.32
3031,9,0.22
3033,63,1.52
3034,9,0.22
3035,65,1.57
3036,101,2.44
3042,4,0.1
3044,308,7.43
3046,2,0.05
3047,2023,48.78
3052,11,0.27
3053,28,0.68
3057,20,0.48
3065,21,0.51
3067,207,4.99
3068,4,0.1
3070,21,0.51
3071,1310,31.59
3072,8,0.19
3074,493,11.89
3075,17,0.41
3076,9,0.22
3077,293,7.07
3078,46,1.11
3082,17,0.41
3083,2,0.05
3087,9,0.22
3089,1,0.02
3094,1,0.02
3101,2,0.05
3105,1,0.02
3109,1,0.02
3110,2,0.05
3111,930,22.43
3117,311,7.5
3123,23,0.55
3133,501,12.08
3134,677,16.33
3139,23,0.55
3140,45,1.09
3142,1269,30.6
3143,38,0.92
3146,1,0.02
3147,2740,66.07
3153,5,0.12
3155,264,6.37
3156,257,6.2
3157,2,0.05
3158,142,3.42
3193,6,0.14
3194,5,0.12
3211,17,0.41
3252,5,0.12
3302,1,0.02
3340,2876,69.35
3341,88,2.12
3363,128,3.09
3364,1040,25.08
3371,2,0.05
3380,37,0.89
3384,3,0.07
3508,2,0.05
3512,5,0.12
3513,5,0.12
3706,53,1.28
3711,1,0.02
3715,39,0.94
3742,90,2.17
3748,12,0.29
3812,376,9.07
3814,224,5.4
