item,count,percentage
1001,426,7.26
1004,4,0.07
1006,26,0.44
1011,50,0.85
1018,3,0.05
1026,5,0.09
1028,208,3.55
1029,466,7.94
1031,41,0.7
1033,134,2.28
1036,1396,23.8
1037,371,6.32
1038,350,5.97
1039,3,0.05
1041,16,0.27
1042,11,0.19
1043,1,0.02
1051,2,0.03
1053,791,13.48
1054,680,11.59
1055,528,9.0
1057,4,0.07
1082,8,0.14
1083,4,0.07
1400,168,2.86
1402,1,0.02
1408,4,0.07
1412,123,2.1
1413,1,0.02
1419,1,0.02
2003,221,3.77
2010,47,0.8
2015,1,0.02
2031,935,15.94
2032,2,0.03
2033,12,0.2
2049,3,0.05
2053,4,0.07
2055,136,2.32
2140,3,0.05
2303,2,0.03
3006,7,0.12
3009,46,0.78
3020,3,0.05
3022,25,0.43
3024,1,0.02
3026,1146,19.54
3031,14,0.24
3033,238,4.06
3034,58,0.99
3035,224,3.82
3036,418,7.13
3041,1,0.02
3044,269,4.59
3046,19,0.32
3047,2423,41.31
3052,79,1.35
3053,108,1.84
3057,2,0.03
3065,40,0.68
3067,218,3.72
3068,12,0.2
3070,29,0.49
3071,4027,68.65
3072,126,2.15
3074,1382,23.56
3075,39,0.66
3076,25,0.43
3077,765,13.04
3078,21,0.36
3082,39,0.66
3083,5,0.09
3086,7,0.12
3087,5,0.09
3091,1,0.02
3096,1,0.02
3097,1,0.02
3098,2,0.03
3101,2,0.03
3105,4,0.07
3109,1,0.02
3110,1,0.02
3111,1279,21.8
3113,1,0.02
3117,19,0.32
3123,99,1.69
3133,854,14.56
3134,394,6.72
3139,247,4.21
3140,262,4.47
3142,1881,32.07
3143,57,0.97
3144,3,0.05
3147,1295,22.08
3151,1,0.02
3153,5,0.09
3155,315,5.37
3156,558,9.51
3157,3,0.05
3158,1361,23.2
3190,2,0.03
3193,17,0.29
3194,8,0.14
3211,22,0.38
3222,1,0.02
3252,3,0.05
3301,1,0.02
3302,12,0.2
3340,4892,83.4
3341,15,0.26
3363,654,11.15
3364,288,4.91
3373,1,0.02
3380,48,0.82
3384,1,0.02
3401,2,0.03
3504,1,0.02
3508,2,0.03
3512,1,0.02
3513,2,0.03
3706,2,0.03
3715,3,0.05
3742,55,0.94
3748,129,2.2
3751,2,0.03
3800,1,0.02
3812,2709,46.18
3814,218,3.72
