item,count,percentage
1001,573,9.25
1006,7,0.11
1011,9,0.15
1018,7,0.11
1027,6,0.1
1028,285,4.6
1029,295,4.76
1031,8,0.13
1033,97,1.57
1036,1504,24.29
1037,199,3.21
1038,335,5.41
1039,1,0.02
1041,5,0.08
1042,108,1.74
1043,110,1.78
1051,8,0.13
1052,2,0.03
1053,444,7.17
1054,92,1.49
1055,41,0.66
1057,2,0.03
1058,1,0.02
1082,2,0.03
1400,20,0.32
1401,1,0.02
1408,2,0.03
1412,27,0.44
2003,315,5.09
2010,41,0.66
2015,6,0.1
2031,839,13.55
2032,1,0.02
2033,9,0.15
2045,1,0.02
2049,2,0.03
2053,2,0.03
2055,130,2.1
2139,1,0.02
2140,4,0.06
2302,1,0.02
3006,18,0.29
3009,121,1.95
3020,2,0.03
3022,10,0.16
3026,917,14.81
3031,47,0.76
3033,333,5.38
3034,27,0.44
3035,196,3.17
3036,420,6.78
3041,2,0.03
3042,1,0.02
3044,535,8.64
3046,119,1.92
3047,1289,20.82
3052,17,0.27
3053,37,0.6
3057,14,0.23
3060,1,0.02
3065,5,0.08
3067,392,6.33
3068,1,0.02
3069,1,0.02
3070,21,0.34
3071,2302,37.18
3072,60,0.97
3074,233,3.76
3075,3,0.05
3076,3,0.05
3077,165,2.66
3078,79,1.28
3082,1,0.02
3083,3,0.05
3086,49,0.79
3087,54,0.87
3092,1,0.02
3094,2,0.03
3096,1,0.02
3097,3,0.05
3100,2,0.03
3101,9,0.15
3108,1,0.02
3111,3359,54.25
3113,5,0.08
3116,1,0.02
3117,162,2.62
3123,96,1.55
3124,2,0.03
3133,648,10.47
3134,703,11.35
3139,73,1.18
3140,108,1.74
3142,4691,75.76
3143,9,0.15
3144,220,3.55
3145,1,0.02
3147,5058,81.69
3153,620,10.01
3155,1021,16.49
3156,1156,18.67
3157,3,0.05
3158,320,5.17
3190,1,0.02
3194,2,0.03
3211,2,0.03
3301,2,0.03
3302,2,0.03
3303,2,0.03
3340,4679,75.57
3341,10,0.16
3363,742,11.98
3364,743,12.0
3371,5,0.08
3380,85,1.37
3384,2,0.03
3401,1,0.02
3508,5,0.08
3512,1,0.02
3513,1,0.02
3715,5,0.08
3742,11,0.18
3748,37,0.6
3751,2,0.03
3802,1,0.02
3812,730,11.79
3814,417,6.73
