item,count,percentage
1001,105,3.63
1006,32,1.11
1011,327,11.31
1018,1,0.03
1026,4,0.14
1027,26,0.9
1028,408,14.12
1029,363,12.56
1031,375,12.98
1033,152,5.26
1036,3,0.1
1037,1,0.03
1038,1,0.03
1039,47,1.63
1041,5,0.17
1043,4,0.14
1052,3,0.1
1053,2,0.07
1054,50,1.73
1055,1,0.03
1057,319,11.04
1082,1,0.03
1401,1643,56.85
1402,8,0.28
1409,198,6.85
1412,3,0.1
1413,725,25.09
1414,3,0.1
1416,2,0.07
1418,2,0.07
1419,1,0.03
2003,13,0.45
2010,2,0.07
2031,906,31.35
2032,86,2.98
2033,20,0.69
2045,1,0.03
2049,5,0.17
2053,19,0.66
2055,127,4.39
2138,1,0.03
2303,5,0.17
3001,455,15.74
3003,1,0.03
3006,1,0.03
3009,811,28.06
3010,121,4.19
3020,9,0.31
3022,2,0.07
3024,163,5.64
3025,12,0.42
3026,7,0.24
3027,1,0.03
3031,2,0.07
3041,3,0.1
3044,4,0.14
3046,3,0.1
3047,1109,38.37
3050,7,0.24
3052,3,0.1
3053,1,0.03
3056,2,0.07
3057,1,0.03
3060,3,0.1
3065,134,4.64
3067,88,3.04
3068,141,4.88
3069,3,0.1
3070,4,0.14
3071,4,0.14
3075,2029,70.21
3076,339,11.73
3077,2,0.07
3078,1,0.03
3082,243,8.41
3083,124,4.29
3087,1,0.03
3089,1,0.03
3091,7,0.24
3097,4,0.14
3100,2,0.07
3101,1,0.03
3102,8,0.28
3105,46,1.59
3107,2,0.07
3108,4,0.14
3109,111,3.84
3110,82,2.84
3111,507,17.54
3113,2,0.07
3115,1,0.03
3116,4,0.14
3117,257,8.89
3124,1,0.03
3133,1,0.03
3134,2,0.07
3136,7,0.24
3142,2,0.07
3143,203,7.02
3144,2,0.07
3145,7,0.24
3146,3,0.1
3147,1,0.03
3151,9,0.31
3152,3,0.1
3153,5,0.17
3155,1,0.03
3156,1,0.03
3157,4,0.14
3158,3,0.1
3190,119,4.12
3191,1,0.03
3193,390,13.49
3194,209,7.23
3211,131,4.53
3285,3,0.1
3301,2,0.07
3302,4,0.14
3340,1680,58.13
3341,41,1.42
3363,59,2.04
3364,1101,38.1
3373,1,0.03
3379,10,0.35
3383,6,0.21
3401,9,0.31
3504,1,0.03
3508,1,0.03
3512,56,1.94
3706,19,0.66
3711,4,0.14
3715,12,0.42
3742,656,22.7
3748,5,0.17
3751,39,1.35
3800,772,26.71
3801,138,4.78
