item,count,percentage
1001,145,5.99
1004,4,0.17
1006,29,1.2
1011,242,10.0
1026,69,2.85
1027,53,2.19
1028,288,11.91
1029,245,10.13
1031,273,11.29
1033,130,5.37
1036,2,0.08
1039,8,0.33
1042,3,0.12
1052,48,1.98
1053,2,0.08
1054,507,20.96
1056,189,7.81
1057,189,7.81
1058,51,2.11
1082,30,1.24
1400,1,0.04
1401,261,10.79
1402,36,1.49
1409,22,0.91
1410,3,0.12
1413,20,0.83
1414,3,0.12
1416,5,0.21
1419,4,0.17
2003,49,2.03
2010,45,1.86
2015,1,0.04
2031,200,8.27
2032,27,1.12
2033,282,11.66
2045,16,0.66
2049,33,1.36
2053,10,0.41
2055,57,2.36
2138,1,0.04
2301,3,0.12
2302,12,0.5
2303,66,2.73
3001,518,21.41
3003,1,0.04
3006,3,0.12
3009,28,1.16
3010,93,3.84
3020,111,4.59
3022,5,0.21
3024,170,7.03
3025,1004,41.5
3026,6,0.25
3027,130,5.37
3030,24,0.99
3040,1,0.04
3041,11,0.45
3047,1414,58.45
3050,15,0.62
3052,5,0.21
3053,1,0.04
3057,77,3.18
3060,8,0.33
3065,220,9.09
3067,61,2.52
3068,1280,52.91
3069,6,0.25
3070,15,0.62
3074,1,0.04
3075,521,21.54
3076,165,6.82
3077,5,0.21
3078,22,0.91
3082,163,6.74
3083,83,3.43
3086,2,0.08
3087,1,0.04
3089,40,1.65
3091,3,0.12
3092,16,0.66
3096,3,0.12
3097,19,0.79
3098,7,0.29
3100,19,0.79
3102,53,2.19
3105,24,0.99
3107,11,0.45
3108,28,1.16
3109,49,2.03
3110,243,10.05
3111,506,20.92
3113,17,0.7
3114,2,0.08
3115,1,0.04
3116,41,1.69
3117,27,1.12
3123,1,0.04
3124,1,0.04
3133,1,0.04
3135,8,0.33
3136,32,1.32
3143,258,10.67
3145,17,0.7
3146,6,0.25
3151,61,2.52
3152,30,1.24
3153,3,0.12
3156,2,0.08
3157,43,1.78
3158,50,2.07
3165,58,2.4
3174,4,0.17
3190,54,2.23
3191,11,0.45
3193,216,8.93
3194,194,8.02
3211,131,5.42
3252,6,0.25
3285,92,3.8
3301,2,0.08
3302,29,1.2
3303,5,0.21
3340,2019,83.46
3341,30,1.24
3363,162,6.7
3364,196,8.1
3373,13,0.54
3374,1,0.04
3379,3,0.12
3380,1,0.04
3383,2,0.08
3401,83,3.43
3504,1,0.04
3508,1,0.04
3512,42,1.74
3711,1,0.04
3742,346,14.3
3748,18,0.74
3751,155,6.41
3800,31,1.28
3801,20,0.83
3802,8,0.33
3812,1,0.04
