item,count,percentage
1001,101,5.25
1004,1,0.05
1011,2,0.1
1026,560,29.14
1027,5,0.26
1028,118,6.14
1029,23,1.2
1031,1,0.05
1033,51,2.65
1036,1,0.05
1038,1,0.05
1052,398,20.71
1054,1,0.05
1056,1045,54.37
1057,7,0.36
1058,250,13.01
1082,148,7.7
1402,2,0.1
2003,43,2.24
2010,71,3.69
2031,115,5.98
2032,1,0.05
2033,13,0.68
2045,4,0.21
2049,17,0.88
2053,1,0.05
2055,76,3.95
2139,3,0.16
2301,43,2.24
2302,5,0.26
3001,11,0.57
3003,1,0.05
3006,1,0.05
3009,17,0.88
3010,16,0.83
3020,1433,74.56
3027,170,8.84
3030,56,2.91
3040,2,0.1
3041,25,1.3
3044,1,0.05
3047,70,3.64
3065,1,0.05
3067,1,0.05
3068,1,0.05
3069,1,0.05
3070,7,0.36
3082,1,0.05
3089,254,13.22
3092,32,1.66
3094,1,0.05
3096,1,0.05
3098,7,0.36
3100,2,0.1
3102,322,16.75
3107,2,0.1
3108,162,8.43
3111,154,8.01
3113,24,1.25
3116,813,42.3
3117,5,0.26
3135,355,18.47
3136,201,10.46
3140,4,0.21
3145,5,0.26
3146,2,0.1
3151,997,51.87
3152,19,0.99
3157,354,18.42
3158,64,3.33
3165,1545,80.39
3190,2,0.1
3191,89,4.63
3194,2,0.1
3285,67,3.49
3303,10,0.52
3340,1272,66.18
3341,13,0.68
3363,498,25.91
3364,136,7.08
3374,8,0.42
3742,1,0.05
3801,6,0.31
3802,67,3.49
