item,count,percentage
1001,292,11.72
1004,67,2.69
1006,26,1.04
1011,66,2.65
1018,1,0.04
1026,2,0.08
1027,50,2.01
1028,217,8.71
1029,336,13.49
1031,149,5.98
1033,215,8.63
1036,9,0.36
1037,1,0.04
1039,1,0.04
1042,4,0.16
1043,3,0.12
1052,18,0.72
1053,3,0.12
1054,25,1.0
1055,1,0.04
1056,5,0.2
1057,32,1.28
1058,3,0.12
1082,3,0.12
1083,1,0.04
1400,1,0.04
1401,13,0.52
1402,1,0.04
1409,10,0.4
1412,1,0.04
1413,5,0.2
1416,3,0.12
1419,1,0.04
2003,16,0.64
2010,169,6.78
2031,147,5.9
2032,5,0.2
2033,63,2.53
2045,252,10.12
2049,760,30.51
2053,5,0.2
2055,342,13.73
2138,1,0.04
2302,227,9.11
2303,707,28.38
3001,31,1.24
3004,3,0.12
3006,6,0.24
3009,301,12.08
3010,21,0.84
3020,2,0.08
3022,9,0.36
3024,210,8.43
3025,224,8.99
3026,1,0.04
3027,1,0.04
3028,9,0.36
3031,1,0.04
3040,1,0.04
3041,1,0.04
3042,2,0.08
3044,3,0.12
3046,2,0.08
3047,658,26.42
3050,213,8.55
3052,10,0.4
3057,52,2.09
3060,6,0.24
3065,132,5.3
3067,223,8.95
3068,98,3.93
3069,48,1.93
3070,16,0.64
3071,5,0.2
3074,3,0.12
3075,81,3.25
3076,53,2.13
3077,13,0.52
3078,11,0.44
3082,105,4.22
3083,41,1.65
3086,1,0.04
3089,1,0.04
3091,3,0.12
3096,43,1.73
3097,254,10.2
3100,2,0.08
3105,242,9.71
3107,333,13.37
3108,3,0.12
3109,559,22.44
3110,193,7.75
3111,782,31.39
3113,28,1.12
3114,154,6.18
3116,1,0.04
3117,250,10.04
3124,1,0.04
3134,1,0.04
3143,82,3.29
3144,1,0.04
3145,2,0.08
3151,1,0.04
3153,4,0.16
3158,84,3.37
3174,3,0.12
3190,768,30.83
3193,14,0.56
3194,9,0.36
3211,71,2.85
3222,24,0.96
3285,1,0.04
3301,26,1.04
3302,100,4.01
3303,1,0.04
3340,661,26.54
3341,228,9.15
3363,18,0.72
3364,1577,63.31
3373,4,0.16
3379,1,0.04
3382,13,0.52
3383,13,0.52
3401,884,35.49
3504,883,35.45
3508,1,0.04
3512,16,0.64
3742,24,0.96
3748,10,0.4
3751,18,0.72
3800,155,6.22
3801,124,4.98
