item,count,percentage
1001,535,6.03
1004,1,0.01
1006,37,0.42
1011,1184,13.35
1018,3,0.03
1026,2,0.02
1027,6,0.07
1028,953,10.75
1029,795,8.97
1031,972,10.96
1033,343,3.87
1036,953,10.75
1037,127,1.43
1038,212,2.39
1039,2,0.02
1041,190,2.14
1042,1,0.01
1043,3,0.03
1051,1,0.01
1052,2,0.02
1053,185,2.09
1054,13,0.15
1055,119,1.34
1056,1,0.01
1057,68,0.77
1082,7,0.08
1083,1,0.01
1400,196,2.21
1401,10,0.11
1408,7498,84.57
1409,191,2.15
1410,1,0.01
1412,189,2.13
1413,14,0.16
1418,2,0.02
1419,2,0.02
2003,59,0.67
2010,11,0.12
2015,1,0.01
2031,3717,41.92
2032,140,1.58
2033,18,0.2
2045,34,0.38
2049,65,0.73
2053,12,0.14
2055,435,4.91
2138,1,0.01
2140,1,0.01
2302,2,0.02
2303,40,0.45
3001,8,0.09
3006,4,0.05
3009,167,1.88
3010,2,0.02
3020,1,0.01
3022,56,0.63
3024,2,0.02
3026,902,10.17
3030,1,0.01
3031,17,0.19
3033,22,0.25
3034,3,0.03
3035,13,0.15
3036,20,0.23
3044,651,7.34
3046,7,0.08
3047,2802,31.6
3050,2,0.02
3052,255,2.88
3053,366,4.13
3057,4,0.05
3060,6,0.07
3065,402,4.53
3067,720,8.12
3068,83,0.94
3070,23,0.26
3071,4566,51.5
3072,23,0.26
3074,895,10.09
3075,342,3.86
3076,192,2.17
3077,636,7.17
3078,23,0.26
3082,234,2.64
3083,280,3.16
3086,4,0.05
3087,16,0.18
3094,1,0.01
3097,8,0.09
3100,1,0.01
3101,2,0.02
3102,2,0.02
3105,64,0.72
3107,16,0.18
3108,2,0.02
3109,244,2.75
3110,4,0.05
3111,2152,24.27
3113,1,0.01
3114,2,0.02
3117,2602,29.35
3123,16,0.18
3124,1,0.01
3133,385,4.34
3134,251,2.83
3136,1,0.01
3139,9,0.1
3140,24,0.27
3142,288,3.25
3143,421,4.75
3144,4,0.05
3145,1,0.01
3146,1,0.01
3147,645,7.27
3151,2,0.02
3153,14,0.16
3155,1056,11.91
3156,1258,14.19
3157,6,0.07
3158,194,2.19
3174,1,0.01
3190,166,1.87
3191,2,0.02
3193,166,1.87
3194,111,1.25
3211,297,3.35
3222,1,0.01
3252,66,0.74
3285,1,0.01
3301,1,0.01
3302,14,0.16
3340,7901,89.12
3341,154,1.74
3363,41,0.46
3364,735,8.29
3371,3,0.03
3373,3,0.03
3380,110,1.24
3382,1,0.01
3383,6,0.07
3384,1,0.01
3401,20,0.23
3504,13,0.15
3508,2,0.02
3512,23,0.26
3513,8,0.09
3706,6,0.07
3711,107,1.21
3715,4,0.05
3742,3314,37.38
3748,389,4.39
3751,29,0.33
3800,3,0.03
3801,60,0.68
3812,64,0.72
3814,113,1.27
