item,count,percentage
1001,91,7.42
1006,1,0.08
1026,321,26.16
1027,3,0.24
1028,61,4.97
1029,14,1.14
1033,31,2.53
1036,1,0.08
1038,1,0.08
1042,24,1.96
1043,3,0.24
1052,285,23.23
1053,1,0.08
1055,1,0.08
1056,706,57.54
1057,2,0.16
1058,211,17.2
1082,28,2.28
1083,1,0.08
1402,1,0.08
1416,1,0.08
2003,37,3.02
2010,53,4.32
2031,61,4.97
2032,1,0.08
2033,15,1.22
2055,27,2.2
2301,2,0.16
3001,4,0.33
3003,1,0.08
3006,253,20.62
3009,2,0.16
3010,6,0.49
3020,746,60.8
3027,37,3.02
3028,1,0.08
3030,3,0.24
3040,1,0.08
3041,10,0.81
3046,1,0.08
3047,22,1.79
3060,2,0.16
3070,12,0.98
3076,1,0.08
3082,1,0.08
3083,1,0.08
3085,1,0.08
3087,2,0.16
3089,224,18.26
3091,4,0.33
3092,9,0.73
3098,2,0.16
3100,1,0.08
3101,55,4.48
3102,118,9.62
3105,1,0.08
3108,121,9.86
3110,1,0.08
3111,34,2.77
3113,28,2.28
3115,1034,84.27
3116,681,55.5
3117,2,0.16
3124,3,0.24
3135,268,21.84
3136,47,3.83
3140,3,0.24
3144,1,0.08
3145,4,0.33
3151,117,9.54
3152,1,0.08
3153,1,0.08
3157,275,22.41
3158,19,1.55
3165,180,14.67
3174,1,0.08
3191,70,5.7
3194,1,0.08
3285,141,11.49
3303,1,0.08
3340,897,73.11
3363,309,25.18
3364,19,1.55
3374,11,0.9
3379,1,0.08
3706,1,0.08
3800,1,0.08
3802,32,2.61
