item,count,percentage
1001,133,4.28
1011,54,1.74
1018,37,1.19
1026,121,3.9
1027,2,0.06
1028,65,2.09
1029,59,1.9
1031,1,0.03
1033,47,1.51
1036,143,4.6
1037,262,8.44
1038,179,5.76
1041,1,0.03
1042,650,20.93
1043,469,15.1
1051,56,1.8
1052,20,0.64
1053,155,4.99
1054,351,11.3
1055,1047,33.71
1056,23,0.74
1057,45,1.45
1058,27,0.87
1082,14,0.45
1083,81,2.61
1412,1,0.03
1416,4,0.13
1419,57,1.84
2003,88,2.83
2010,88,2.83
2015,3,0.1
2031,140,4.51
2032,3,0.1
2033,13,0.42
2049,1,0.03
2055,69,2.22
3003,10,0.32
3006,2262,72.83
3009,49,1.58
3010,1,0.03
3020,116,3.73
3022,233,7.5
3026,198,6.37
3027,8,0.26
3031,240,7.73
3033,46,1.48
3034,15,0.48
3035,51,1.64
3036,84,2.7
3040,68,2.19
3041,1,0.03
3044,33,1.06
3046,114,3.67
3047,283,9.11
3052,101,3.25
3053,19,0.61
3057,23,0.74
3065,4,0.13
3067,4,0.13
3070,58,1.87
3071,9,0.29
3072,61,1.96
3075,1,0.03
3076,1,0.03
3078,199,6.41
3082,6,0.19
3085,2083,67.06
3086,256,8.24
3087,24,0.77
3089,19,0.61
3091,824,26.53
3092,3,0.1
3094,21,0.68
3096,1,0.03
3097,32,1.03
3098,2,0.06
3100,15,0.48
3101,16,0.52
3102,12,0.39
3108,4,0.13
3111,100,3.22
3113,14,0.45
3115,20,0.64
3116,52,1.67
3117,2,0.06
3123,48,1.55
3124,1858,59.82
3133,9,0.29
3134,3,0.1
3135,48,1.55
3136,10,0.32
3139,120,3.86
3140,180,5.8
3142,2,0.06
3143,7,0.23
3144,168,5.41
3145,1,0.03
3146,9,0.29
3147,1,0.03
3151,71,2.29
3153,1865,60.05
3155,20,0.64
3156,21,0.68
3157,7,0.23
3158,14,0.45
3165,29,0.93
3191,6,0.19
3211,2,0.06
3252,1,0.03
3285,28,0.9
3302,38,1.22
3303,1,0.03
3340,1763,56.76
3341,1,0.03
3363,1312,42.24
3364,22,0.71
3371,8,0.26
3374,2,0.06
3380,2,0.06
3384,6,0.19
3401,5,0.16
3504,1,0.03
3508,10,0.32
3715,1,0.03
3742,2,0.06
3802,1,0.03
3812,6,0.19
3814,2,0.06
