item,count,percentage
1001,121,6.01
1004,2,0.1
1006,32,1.59
1011,159,7.9
1018,3,0.15
1026,3,0.15
1027,26,1.29
1028,240,11.93
1029,234,11.63
1031,173,8.6
1033,101,5.02
1036,54,2.68
1037,9,0.45
1038,10,0.5
1039,4,0.2
1041,2,0.1
1042,6,0.3
1043,2,0.1
1051,2,0.1
1052,3,0.15
1053,7,0.35
1054,377,18.74
1055,13,0.65
1056,70,3.48
1057,112,5.57
1058,1,0.05
1082,2,0.1
1083,1,0.05
1400,11,0.55
1401,162,8.05
1408,1,0.05
1409,12,0.6
1412,3,0.15
1413,27,1.34
2003,36,1.79
2010,39,1.94
2015,1,0.05
2031,162,8.05
2032,16,0.8
2033,202,10.04
2045,58,2.88
2049,111,5.52
2053,21,1.04
2055,64,3.18
2302,5,0.25
2303,140,6.96
3001,57,2.83
3006,11,0.55
3009,107,5.32
3010,7,0.35
3020,7,0.35
3022,39,1.94
3024,101,5.02
3025,200,9.94
3026,11,0.55
3027,3,0.15
3030,1,0.05
3031,12,0.6
3033,2,0.1
3044,20,0.99
3046,6,0.3
3047,1172,58.25
3050,18,0.89
3052,53,2.63
3053,34,1.69
3056,1,0.05
3057,37,1.84
3060,9,0.45
3065,603,29.97
3067,165,8.2
3068,949,47.17
3069,4,0.2
3070,17,0.84
3071,95,4.72
3072,3,0.15
3074,6,0.3
3075,404,20.08
3076,152,7.55
3077,55,2.73
3078,25,1.24
3082,174,8.65
3083,218,10.83
3086,3,0.15
3087,3,0.15
3089,1,0.05
3091,2,0.1
3096,1,0.05
3097,50,2.49
3100,2,0.1
3101,3,0.15
3102,6,0.3
3105,37,1.84
3107,34,1.69
3108,1,0.05
3109,127,6.31
3110,265,13.17
3111,410,20.38
3113,2,0.1
3114,1,0.05
3116,4,0.2
3117,51,2.53
3123,7,0.35
3124,3,0.15
3133,14,0.7
3134,24,1.19
3135,1,0.05
3140,2,0.1
3142,115,5.72
3143,222,11.03
3144,4,0.2
3146,2,0.1
3147,118,5.86
3151,9,0.45
3152,4,0.2
3153,7,0.35
3155,5,0.25
3156,17,0.84
3157,1,0.05
3158,29,1.44
3190,176,8.75
3193,276,13.72
3194,148,7.36
3211,155,7.7
3285,3,0.15
3301,2,0.1
3302,37,1.84
3303,2,0.1
3340,1527,75.89
3341,73,3.63
3363,114,5.67
3364,294,14.61
3373,16,0.8
3374,1,0.05
3380,4,0.2
3383,4,0.2
3401,253,12.57
3504,7,0.35
3508,1,0.05
3512,83,4.13
3513,1,0.05
3706,2,0.1
3715,2,0.1
3742,86,4.27
3748,142,7.06
3751,99,4.92
3800,69,3.43
3801,64,3.18
3812,8,0.4
3814,25,1.24
