item,count,percentage
1001,57,5.77
1004,1,0.1
1011,3,0.3
1026,188,19.03
1027,37,3.74
1028,18,1.82
1029,29,2.94
1031,2,0.2
1033,25,2.53
1052,182,18.42
1054,2,0.2
1055,1,0.1
1056,40,4.05
1057,8,0.81
1058,159,16.09
1082,21,2.13
1402,4,0.4
1410,1,0.1
2003,28,2.83
2010,31,3.14
2031,111,11.23
2033,14,1.42
2045,3,0.3
2049,6,0.61
2055,32,3.24
2139,2,0.2
2301,1,0.1
3001,24,2.43
3003,102,10.32
3004,3,0.3
3009,19,1.92
3010,47,4.76
3020,147,14.88
3024,14,1.42
3025,1,0.1
3026,1,0.1
3027,815,82.49
3030,9,0.91
3040,509,51.52
3041,8,0.81
3042,13,1.32
3047,71,7.19
3050,1,0.1
3056,1,0.1
3057,5,0.51
3065,2,0.2
3067,1,0.1
3070,295,29.86
3075,2,0.2
3078,1,0.1
3082,8,0.81
3083,2,0.2
3089,118,11.94
3092,11,1.11
3096,1,0.1
3097,1,0.1
3098,1,0.1
3100,11,1.11
3102,84,8.5
3107,2,0.2
3108,102,10.32
3110,42,4.25
3111,90,9.11
3113,4,0.4
3114,1,0.1
3116,63,6.38
3117,1,0.1
3135,136,13.77
3136,13,1.32
3140,1,0.1
3145,1,0.1
3146,2,0.2
3151,18,1.82
3152,1,0.1
3157,190,19.23
3158,554,56.07
3165,440,44.53
3174,1,0.1
3190,4,0.4
3191,47,4.76
3193,1,0.1
3194,3,0.3
3211,1,0.1
3222,2,0.2
3285,9,0.91
3303,4,0.4
3340,779,78.85
3341,1,0.1
3363,171,17.31
3364,34,3.44
3374,5,0.51
3379,2,0.2
3504,1,0.1
3706,1,0.1
3742,1,0.1
3800,4,0.4
3801,1,0.1
3802,59,5.97
