item,count,percentage
1001,87,6.3
1006,5,0.36
1011,121,8.76
1027,1,0.07
1028,259,18.75
1029,125,9.05
1031,117,8.47
1033,66,4.78
1036,107,7.75
1037,3,0.22
1038,17,1.23
1039,2,0.14
1041,26,1.88
1042,2,0.14
1043,3,0.22
1053,10,0.72
1054,4,0.29
1055,8,0.58
1056,1,0.07
1057,24,1.74
1400,575,41.64
1401,258,18.68
1408,22,1.59
1409,107,7.75
1412,189,13.69
1413,110,7.97
1416,1,0.07
1419,3,0.22
2003,5,0.36
2010,1,0.07
2031,501,36.28
2032,34,2.46
2033,2,0.14
2053,1,0.07
2055,73,5.29
2138,1,0.07
2301,1,0.07
3001,2,0.14
3006,7,0.51
3009,17,1.23
3022,5,0.36
3024,2,0.14
3025,1,0.07
3026,52,3.77
3031,1,0.07
3033,3,0.22
3036,1,0.07
3044,77,5.58
3046,2,0.14
3047,815,59.02
3050,1,0.07
3052,86,6.23
3053,82,5.94
3065,229,16.58
3067,118,8.54
3068,11,0.8
3070,4,0.29
3071,554,40.12
3072,2,0.14
3074,34,2.46
3075,82,5.94
3076,69,5.0
3077,236,17.09
3078,8,0.58
3082,104,7.53
3083,11,0.8
3086,1,0.07
3087,2,0.14
3097,1,0.07
3101,1,0.07
3105,18,1.3
3108,1,0.07
3109,87,6.3
3110,1,0.07
3111,386,27.95
3114,1,0.07
3117,15,1.09
3123,2,0.14
3133,25,1.81
3134,7,0.51
3142,3,0.22
3143,129,9.34
3144,1,0.07
3147,24,1.74
3153,5,0.36
3155,62,4.49
3156,44,3.19
3158,3,0.22
3190,47,3.4
3193,47,3.4
3194,30,2.17
3211,121,8.76
3301,1,0.07
3340,917,66.4
3341,20,1.45
3363,27,1.96
3364,409,29.62
3373,2,0.14
3380,13,0.94
3401,2,0.14
3512,1,0.07
3513,2,0.14
3706,22,1.59
3711,2,0.14
3715,9,0.65
3742,246,17.81
3748,574,41.56
3751,8,0.58
3800,1,0.07
3812,10,0.72
3814,1,0.07
