item,count,percentage
1001,216,5.74
1006,16,0.43
1011,473,12.58
1018,14,0.37
1026,2,0.05
1028,428,11.38
1029,290,7.71
1031,350,9.31
1033,121,3.22
1036,306,8.14
1037,59,1.57
1038,75,1.99
1042,18,0.48
1043,2,0.05
1051,9,0.24
1053,92,2.45
1054,1526,40.57
1055,98,2.61
1057,19,0.51
1083,2,0.05
1400,25,0.66
1401,39,1.04
1408,1,0.03
1409,1,0.03
1412,5,0.13
1413,6,0.16
1416,2,0.05
1418,1,0.03
1419,1,0.03
2003,165,4.39
2010,27,0.72
2015,5,0.13
2031,203,5.4
2032,1,0.03
2033,6,0.16
2045,1,0.03
2053,9,0.24
2055,56,1.49
2138,5,0.13
2302,1,0.03
2303,5,0.13
3001,2,0.05
3006,13,0.35
3009,330,8.77
3010,1,0.03
3020,1,0.03
3022,81,2.15
3024,3,0.08
3026,136,3.62
3031,196,5.21
3033,27,0.72
3035,6,0.16
3036,10,0.27
3044,146,3.88
3046,29,0.77
3047,1377,36.61
3052,144,3.83
3053,572,15.21
3056,1,0.03
3057,8,0.21
3060,6,0.16
3065,1111,29.54
3067,321,8.53
3068,667,17.73
3069,7,0.19
3071,2873,76.39
3072,10,0.27
3074,11,0.29
3075,658,17.5
3076,180,4.79
3077,24,0.64
3078,71,1.89
3082,211,5.61
3083,479,12.74
3086,28,0.74
3087,44,1.17
3091,1,0.03
3094,7,0.19
3097,3,0.08
3101,2,0.05
3105,2,0.05
3109,17,0.45
3110,4,0.11
3111,1534,40.79
3117,30,0.8
3123,14,0.37
3133,135,3.59
3134,86,2.29
3139,12,0.32
3140,8,0.21
3142,439,11.67
3143,405,10.77
3144,5,0.13
3147,274,7.29
3153,7,0.19
3155,52,1.38
3156,86,2.29
3157,2,0.05
3158,24,0.64
3190,14,0.37
3193,66,1.75
3194,72,1.91
3211,285,7.58
3252,1,0.03
3301,1,0.03
3302,4,0.11
3340,3430,91.2
3341,10,0.27
3363,200,5.32
3364,111,2.95
3371,6,0.16
3373,10,0.27
3380,28,0.74
3384,1,0.03
3401,7,0.19
3504,1,0.03
3508,11,0.29
3512,33,0.88
3513,1,0.03
3706,1,0.03
3715,1,0.03
3742,1399,37.2
3748,38,1.01
3751,78,2.07
3800,26,0.69
3801,86,2.29
3812,278,7.39
3814,34,0.9
